SalesOrderID,SalesOrderDetailID,ProductID,UnitPrice,OrderQty,SalesAmount,ModifiedDate,CustomerID,City,StateProvince,CountryName
48021,21027,748,744.2727,2,1488.5454,9/30/2012,30060,New Castle,Indiana,United States
48022,21042,748,744.2727,3,2232.8181,9/30/2012,29503,Montreal,Quebec,Canada
48023,21046,760,469.794,8,3758.352,9/30/2012,29789,Montreal,Quebec,Canada
48023,21047,762,454.1342,12,5340.618192,9/30/2012,29789,Montreal,Quebec,Canada
48023,21062,836,324.4527,2,648.9054,9/30/2012,29789,Montreal,Quebec,Canada
48026,21071,819,149.031,3,447.093,9/30/2012,29724,Milford,Connecticut,United States
48026,21084,770,469.794,6,2818.764,9/30/2012,29724,Milford,Connecticut,United States
48026,21089,722,183.9382,3,551.8146,9/30/2012,29724,Milford,Connecticut,United States
48026,21094,762,469.794,3,1409.382,9/30/2012,29724,Milford,Connecticut,United States
48028,21106,824,141.615,6,849.69,9/30/2012,30044,Berks,England,United Kingdom
48028,21139,748,744.2727,4,2977.0908,9/30/2012,30044,Berks,England,United Kingdom
48031,21172,824,141.615,1,141.615,9/30/2012,29904,Berkshire,England,United Kingdom
48031,21176,748,744.2727,3,2232.8181,9/30/2012,29904,Berkshire,England,United Kingdom
48033,21225,798,600.2625,4,2401.05,9/30/2012,29601,Brampton,Ontario,Canada
48033,21232,762,454.1342,14,6230.721224,9/30/2012,29601,Brampton,Ontario,Canada
48033,21233,722,183.9382,2,367.8764,9/30/2012,29601,Brampton,Ontario,Canada
48035,21259,760,469.794,2,939.588,9/30/2012,29618,Bracknell,England,United Kingdom
48035,21272,819,149.031,1,149.031,9/30/2012,29618,Bracknell,England,United Kingdom
48036,21323,798,600.2625,1,600.2625,9/30/2012,29699,Burnaby,British Columbia,Canada
48037,21332,799,600.2625,4,2401.05,9/30/2012,29698,Burnaby,British Columbia,Canada
48039,21356,743,736.1455,2,1472.291,9/30/2012,29830,Calgary,Alberta,Canada
48041,21361,819,149.031,2,298.062,9/30/2012,29784,Camarillo,California,United States
48042,21374,824,141.615,2,283.23,9/30/2012,29786,Cergy,Val d'Oise,France
48043,21393,819,149.031,5,745.155,9/30/2012,29716,Carson,California,United States
48043,21412,798,600.2625,3,1800.7875,9/30/2012,29716,Carson,California,United States
48045,21426,743,736.1455,1,736.1455,9/30/2012,29593,Chicago,Illinois,United States
48048,21450,799,600.2625,2,1200.525,9/30/2012,29616,College Station,Texas,United States
48048,21457,819,149.031,4,596.124,9/30/2012,29616,College Station,Texas,United States
48048,21469,762,469.794,4,1879.176,9/30/2012,29616,College Station,Texas,United States
48048,21482,722,183.9382,1,183.9382,9/30/2012,29616,College Station,Texas,United States
48049,21502,743,736.1455,2,1472.291,9/30/2012,29522,Culver City,California,United States
48050,21522,799,600.2625,1,600.2625,9/30/2012,29543,Columbus,Ohio,United States
48050,21523,722,183.9382,1,183.9382,9/30/2012,29543,Columbus,Ohio,United States
48050,21540,836,324.4527,1,324.4527,9/30/2012,29543,Columbus,Ohio,United States
48051,21562,743,736.1455,3,2208.4365,9/30/2012,29896,Columbus,Georgia,United States
48052,21567,748,744.2727,1,744.2727,9/30/2012,29732,Corpus Christi,Texas,United States
48054,21621,762,469.794,3,1409.382,9/30/2012,30022,El Cajon,California,United States
48054,21622,760,469.794,1,469.794,9/30/2012,30022,El Cajon,California,United States
48056,21628,798,600.2625,6,3601.575,9/30/2012,29560,Escondido,California,United States
48056,21634,770,469.794,8,3758.352,9/30/2012,29560,Escondido,California,United States
48056,21636,760,469.794,8,3758.352,9/30/2012,29560,Escondido,California,United States
48056,21645,762,469.794,5,2348.97,9/30/2012,29560,Escondido,California,United States
48056,21654,799,600.2625,5,3001.3125,9/30/2012,29560,Escondido,California,United States
48057,21663,762,469.794,3,1409.382,9/30/2012,30112,Ellensburg,Washington,United States
48057,21667,836,324.4527,2,648.9054,9/30/2012,30112,Ellensburg,Washington,United States
48057,21684,835,324.4527,5,1622.2635,9/30/2012,30112,Ellensburg,Washington,United States
48057,21698,760,469.794,5,2348.97,9/30/2012,30112,Ellensburg,Washington,United States
48057,21703,722,183.9382,1,183.9382,9/30/2012,30112,Ellensburg,Washington,United States
48059,21752,819,149.031,2,298.062,9/30/2012,29705,Etobicoke,Ontario,Canada
48065,21834,798,600.2625,4,2401.05,9/30/2012,29924,Greeley,Colorado,United States
48065,21835,799,600.2625,7,4201.8375,9/30/2012,29924,Greeley,Colorado,United States
48065,21841,835,324.4527,2,648.9054,9/30/2012,29924,Greeley,Colorado,United States
48066,21862,824,141.615,3,424.845,9/30/2012,29901,Gilroy,California,United States
48068,21885,836,324.4527,1,324.4527,9/30/2012,29846,Hollywood,Florida,United States
48068,21887,722,183.9382,4,735.7528,9/30/2012,29846,Hollywood,Florida,United States
48069,21892,743,736.1455,3,2208.4365,9/30/2012,29523,Houston,Texas,United States
48069,21897,824,141.615,2,283.23,9/30/2012,29523,Houston,Texas,United States
48070,21930,722,183.9382,1,183.9382,9/30/2012,30095,Houston,Texas,United States
48075,21981,819,149.031,3,447.093,9/30/2012,29963,La Vergne,Tennessee,United States
48077,22025,722,183.9382,4,735.7528,9/30/2012,29947,Kittery,Maine,United States
48077,22045,762,469.794,5,2348.97,9/30/2012,29947,Kittery,Maine,United States
48079,22060,798,600.2625,2,1200.525,9/30/2012,29617,Lacey,Washington,United States
48079,22065,835,324.4527,1,324.4527,9/30/2012,29617,Lacey,Washington,United States
48079,22085,762,469.794,2,939.588,9/30/2012,29617,Lacey,Washington,United States
48080,22093,722,183.9382,6,1103.6292,9/30/2012,29853,Lake Elsinore,California,United States
48080,22100,799,600.2625,2,1200.525,9/30/2012,29853,Lake Elsinore,California,United States
48080,22110,836,324.4527,1,324.4527,9/30/2012,29853,Lake Elsinore,California,United States
48080,22123,819,149.031,1,149.031,9/30/2012,29853,Lake Elsinore,California,United States
48084,22145,762,469.794,1,469.794,9/30/2012,30030,London,England,United Kingdom
48084,22154,770,469.794,1,469.794,9/30/2012,30030,London,England,United Kingdom
48087,22163,836,324.4527,3,973.3581,9/30/2012,29885,Longview,Washington,United States
48087,22166,799,600.2625,3,1800.7875,9/30/2012,29885,Longview,Washington,United States
48087,22168,835,324.4527,2,648.9054,9/30/2012,29885,Longview,Washington,United States
48087,22180,819,149.031,2,298.062,9/30/2012,29885,Longview,Washington,United States
48087,22182,770,469.794,3,1409.382,9/30/2012,29885,Longview,Washington,United States
48087,22188,760,469.794,2,939.588,9/30/2012,29885,Longview,Washington,United States
48089,22209,743,736.1455,2,1472.291,9/30/2012,29913,Loveland,Colorado,United States
48089,22233,824,141.615,3,424.845,9/30/2012,29913,Loveland,Colorado,United States
48090,22234,770,469.794,3,1409.382,9/30/2012,29667,Memphis,Tennessee,United States
48286,22443,770,469.794,5,2348.97,10/30/2012,29781,Alhambra,California,United States
48286,22444,762,469.794,4,1879.176,10/30/2012,29781,Alhambra,California,United States
48286,22445,760,469.794,3,1409.382,10/30/2012,29781,Alhambra,California,United States
48290,22458,770,469.794,3,1409.382,10/30/2012,29592,Waterbury,Connecticut,United States
48293,22501,824,141.615,2,283.23,10/30/2012,30113,West Sussex,England,United Kingdom
48295,22516,799,600.2625,2,1200.525,10/30/2012,29957,Union City,California,United States
48295,22553,760,454.1342,11,4895.566676,10/30/2012,29957,Union City,California,United States
48295,22558,770,430.6445,17,6954.908675,10/30/2012,29957,Union City,California,United States
48295,22559,836,324.4527,2,648.9054,10/30/2012,29957,Union City,California,United States
48296,22577,760,469.794,2,939.588,10/30/2012,29714,Vancouver,British Columbia,Canada
48296,22585,770,469.794,4,1879.176,10/30/2012,29714,Vancouver,British Columbia,Canada
48296,22592,798,600.2625,2,1200.525,10/30/2012,29714,Vancouver,British Columbia,Canada
48296,22601,762,469.794,2,939.588,10/30/2012,29714,Vancouver,British Columbia,Canada
48299,22643,824,141.615,4,566.46,10/30/2012,29950,Toronto,Ontario,Canada
48302,22659,835,324.4527,1,324.4527,10/30/2012,29696,Upland,California,United States
48305,22667,798,600.2625,1,600.2625,10/30/2012,29528,Southgate,Michigan,United States
48306,22699,743,736.1455,2,1472.291,10/30/2012,29722,Toronto,Ontario,Canada
48307,22718,762,469.794,3,1409.382,10/30/2012,29639,Toronto,Ontario,Canada
48307,22723,836,324.4527,3,973.3581,10/30/2012,29639,Toronto,Ontario,Canada
48307,22744,770,469.794,2,939.588,10/30/2012,29639,Toronto,Ontario,Canada
48307,22751,798,600.2625,4,2401.05,10/30/2012,29639,Toronto,Ontario,Canada
48307,22756,819,149.031,8,1192.248,10/30/2012,29639,Toronto,Ontario,Canada
48307,22763,799,600.2625,4,2401.05,10/30/2012,29639,Toronto,Ontario,Canada
48310,22784,799,600.2625,1,600.2625,10/30/2012,30105,Springfield,Oregon,United States
48311,22821,770,454.1342,11,4895.566676,10/30/2012,29998,Santa Monica,California,United States
48311,22831,799,600.2625,1,600.2625,10/30/2012,29998,Santa Monica,California,United States
48311,22833,722,183.9382,1,183.9382,10/30/2012,29998,Santa Monica,California,United States
48314,22871,835,324.4527,1,324.4527,10/30/2012,29975,Santa Ana,California,United States
48314,22872,762,469.794,3,1409.382,10/30/2012,29975,Santa Ana,California,United States
48317,22895,835,324.4527,3,973.3581,10/30/2012,30043,Saint Ouen,Loir et Cher,France
48317,22905,819,149.031,3,447.093,10/30/2012,30043,Saint Ouen,Loir et Cher,France
48321,22962,743,736.1455,4,2944.582,10/30/2012,29499,Richmond,British Columbia,Canada
48323,22984,762,469.794,2,939.588,10/30/2012,30007,Quebec,Quebec,Canada
48325,22988,762,469.794,3,1409.382,10/30/2012,29651,Racine,Wisconsin,United States
48325,23000,835,324.4527,1,324.4527,10/30/2012,29651,Racine,Wisconsin,United States
48325,23011,770,469.794,3,1409.382,10/30/2012,29651,Racine,Wisconsin,United States
48325,23020,799,600.2625,2,1200.525,10/30/2012,29651,Racine,Wisconsin,United States
48325,23028,798,600.2625,1,600.2625,10/30/2012,29651,Racine,Wisconsin,United States
48327,23034,722,183.9382,1,183.9382,10/30/2012,29897,Phoenix,Arizona,United States
48332,23081,722,183.9382,1,183.9382,10/30/2012,30049,Orleans,Loiret,France
48332,23089,762,469.794,5,2348.97,10/30/2012,30049,Orleans,Loiret,France
48336,23132,798,600.2625,3,1800.7875,10/30/2012,29701,Nashua,New Hampshire,United States
48336,23150,722,183.9382,4,735.7528,10/30/2012,29701,Nashua,New Hampshire,United States
48336,23155,799,600.2625,5,3001.3125,10/30/2012,29701,Nashua,New Hampshire,United States
48338,23189,770,469.794,1,469.794,10/30/2012,29577,Montreal,Quebec,Canada
48339,23210,798,600.2625,2,1200.525,10/30/2012,30083,Mississauga,Ontario,Canada
48339,23224,762,469.794,1,469.794,10/30/2012,30083,Mississauga,Ontario,Canada
48339,23226,770,469.794,2,939.588,10/30/2012,30083,Mississauga,Ontario,Canada
48339,23233,819,149.031,3,447.093,10/30/2012,30083,Mississauga,Ontario,Canada
48340,23263,824,141.615,4,566.46,10/30/2012,29822,Montreal,Quebec,Canada
48341,23284,743,736.1455,4,2944.582,10/30/2012,29793,Modesto,California,United States
48341,23310,748,744.2727,4,2977.0908,10/30/2012,29793,Modesto,California,United States
48347,23329,748,744.2727,3,2232.8181,10/30/2012,29559,Bellevue,Washington,United States
48347,23362,743,736.1455,2,1472.291,10/30/2012,29559,Bellevue,Washington,United States
48349,23384,722,183.9382,2,367.8764,10/30/2012,29486,Branch,Minnesota,United States
48349,23389,770,469.794,2,939.588,10/30/2012,29486,Branch,Minnesota,United States
48349,23396,799,600.2625,1,600.2625,10/30/2012,29486,Branch,Minnesota,United States
48349,23417,836,324.4527,4,1297.8108,10/30/2012,29486,Branch,Minnesota,United States
48356,23478,743,736.1455,3,2208.4365,10/30/2012,29938,Cerritos,California,United States
48356,23483,824,141.615,6,849.69,10/30/2012,29938,Cerritos,California,United States
48359,23535,835,324.4527,4,1297.8108,10/30/2012,29707,Chantilly,Virginia,United States
48360,23549,770,469.794,2,939.588,10/30/2012,29663,Chicago,Illinois,United States
48363,23569,798,600.2625,1,600.2625,10/30/2012,29954,Dallas,Texas,United States
48363,23578,835,324.4527,4,1297.8108,10/30/2012,29954,Dallas,Texas,United States
48363,23585,770,469.794,2,939.588,10/30/2012,29954,Dallas,Texas,United States
48366,23628,760,469.794,3,1409.382,10/30/2012,29982,Daly City,California,United States
48369,23641,743,736.1455,3,2208.4365,10/30/2012,29568,El Segundo,California,United States
48370,23660,743,736.1455,2,1472.291,10/30/2012,29834,El Segundo,California,United States
48373,23700,824,141.615,1,141.615,10/30/2012,29929,Fullerton,California,United States
48374,23718,762,469.794,3,1409.382,10/30/2012,29815,Fremont,California,United States
48375,23732,824,141.615,6,849.69,10/30/2012,29702,Garland,Texas,United States
48378,23780,770,469.794,1,469.794,10/30/2012,29637,Irving,Texas,United States
48378,23781,819,149.031,2,298.062,10/30/2012,29637,Irving,Texas,United States
48384,23884,824,141.615,10,1416.15,10/30/2012,29562,La Mesa,California,United States
48384,23885,748,744.2727,4,2977.0908,10/30/2012,29562,La Mesa,California,United States
48385,23892,762,469.794,4,1879.176,10/30/2012,29531,Las Vegas,Nevada,United States
48386,23913,798,600.2625,3,1800.7875,10/30/2012,29546,London,England,United Kingdom
48386,23932,836,324.4527,4,1297.8108,10/30/2012,29546,London,England,United Kingdom
48389,23976,748,744.2727,3,2232.8181,10/30/2012,30050,London,England,United Kingdom
48390,23985,835,324.4527,1,324.4527,10/30/2012,29873,Lynnwood,Washington,United States
48392,23999,835,324.4527,2,648.9054,10/30/2012,29966,Melville,New York,United States
48392,24004,760,469.794,8,3758.352,10/30/2012,29966,Melville,New York,United States
48392,24005,836,324.4527,1,324.4527,10/30/2012,29966,Melville,New York,United States
48392,24006,819,149.031,5,745.155,10/30/2012,29966,Melville,New York,United States
48392,24007,762,469.794,8,3758.352,10/30/2012,29966,Melville,New York,United States
48392,24009,798,600.2625,2,1200.525,10/30/2012,29966,Melville,New York,United States
48393,24042,799,600.2625,2,1200.525,10/30/2012,29715,Memphis,Tennessee,United States
48393,24056,760,469.794,7,3288.558,10/30/2012,29715,Memphis,Tennessee,United States
48393,24064,762,469.794,5,2348.97,10/30/2012,29715,Memphis,Tennessee,United States
48393,24074,835,324.4527,6,1946.7162,10/30/2012,29715,Memphis,Tennessee,United States
48395,24083,824,141.615,3,424.845,10/30/2012,29484,Memphis,Tennessee,United States
48395,24102,748,744.2727,2,1488.5454,10/30/2012,29484,Memphis,Tennessee,United States
48396,24129,748,744.2727,1,744.2727,10/30/2012,30046,Mesquite,Texas,United States
48396,24130,743,736.1455,2,1472.291,10/30/2012,30046,Mesquite,Texas,United States
48731,24529,762,469.794,2,939.588,11/30/2012,30039,Tuscola,Illinois,United States
48731,24531,760,469.794,4,1879.176,11/30/2012,30039,Tuscola,Illinois,United States
48735,24567,770,469.794,7,3288.558,11/30/2012,29827,Odessa,Missouri,United States
48735,24577,798,600.2625,3,1800.7875,11/30/2012,29827,Odessa,Missouri,United States
48735,24581,760,469.794,8,3758.352,11/30/2012,29827,Odessa,Missouri,United States
48735,24582,762,469.794,5,2348.97,11/30/2012,29827,Odessa,Missouri,United States
48738,24592,762,469.794,1,469.794,11/30/2012,29805,Milpitas,California,United States
48739,24595,824,141.615,1,141.615,11/30/2012,30096,Milford,Connecticut,United States
48740,24610,770,469.794,4,1879.176,11/30/2012,29772,Austin,Texas,United States
48740,24614,762,469.794,4,1879.176,11/30/2012,29772,Austin,Texas,United States
48740,24618,760,469.794,7,3288.558,11/30/2012,29772,Austin,Texas,United States
48744,24659,824,141.615,3,424.845,11/30/2012,30000,Brossard,Quebec,Canada
48744,24664,748,744.2727,2,1488.5454,11/30/2012,30000,Brossard,Quebec,Canada
48744,24667,743,736.1455,1,736.1455,11/30/2012,30000,Brossard,Quebec,Canada
48745,24686,824,141.615,4,566.46,11/30/2012,29937,Carrollton,Texas,United States
48750,24732,760,469.794,6,2818.764,11/30/2012,29614,Richmond,British Columbia,Canada
48750,24741,798,600.2625,6,3601.575,11/30/2012,29614,Richmond,British Columbia,Canada
48750,24757,722,183.9382,2,367.8764,11/30/2012,29614,Richmond,British Columbia,Canada
48750,24763,836,324.4527,4,1297.8108,11/30/2012,29614,Richmond,British Columbia,Canada
48750,24765,762,469.794,1,469.794,11/30/2012,29614,Richmond,British Columbia,Canada
48751,24786,798,600.2625,4,2401.05,11/30/2012,29844,Plaistow,New Hampshire,United States
48751,24791,799,600.2625,1,600.2625,11/30/2012,29844,Plaistow,New Hampshire,United States
48753,24807,824,141.615,1,141.615,11/30/2012,30065,Stamford,Connecticut,United States
48754,24831,824,141.615,5,708.075,11/30/2012,29734,Toronto,Ontario,Canada
48754,24836,748,744.2727,2,1488.5454,11/30/2012,29734,Toronto,Ontario,Canada
48758,24907,743,736.1455,1,736.1455,11/30/2012,29744,Phoenix,Arizona,United States
48760,24942,824,141.615,1,141.615,11/30/2012,29549,Merritt Island,Florida,United States
48761,24956,760,469.794,3,1409.382,11/30/2012,29692,Saint John,Brunswick,Canada
48761,24961,770,469.794,2,939.588,11/30/2012,29692,Saint John,Brunswick,Canada
48763,25006,770,469.794,2,939.588,11/30/2012,29795,Colombes,Hauts de Seine,France
48764,25010,798,600.2625,3,1800.7875,11/30/2012,29994,Toronto,Ontario,Canada
48764,25013,760,469.794,10,4697.94,11/30/2012,29994,Toronto,Ontario,Canada
48764,25031,762,469.794,8,3758.352,11/30/2012,29994,Toronto,Ontario,Canada
48769,25115,760,469.794,2,939.588,11/30/2012,29992,Las Cruces,New Mexico,United States
48769,25125,835,324.4527,2,648.9054,11/30/2012,29992,Las Cruces,New Mexico,United States
48771,25168,760,469.794,8,3758.352,11/30/2012,29587,London,England,United Kingdom
48771,25184,798,600.2625,3,1800.7875,11/30/2012,29587,London,England,United Kingdom
48772,25206,760,469.794,1,469.794,11/30/2012,29778,Reading,England,United Kingdom
48772,25207,762,469.794,1,469.794,11/30/2012,29778,Reading,England,United Kingdom
48773,25212,760,469.794,3,1409.382,11/30/2012,29973,Port Huron,Michigan,United States
48773,25216,770,469.794,3,1409.382,11/30/2012,29973,Port Huron,Michigan,United States
48775,25244,762,469.794,4,1879.176,11/30/2012,29889,Monrovia,California,United States
48777,25273,760,469.794,3,1409.382,11/30/2012,29520,Crossville,Tennessee,United States
48777,25275,762,469.794,2,939.588,11/30/2012,29520,Crossville,Tennessee,United States
48778,25283,824,141.615,2,283.23,11/30/2012,30048,Edmonton,Alberta,Canada
48780,25334,836,324.4527,1,324.4527,11/30/2012,29646,Garland,Texas,United States
48780,25343,760,469.794,6,2818.764,11/30/2012,29646,Garland,Texas,United States
48785,25358,760,469.794,1,469.794,11/30/2012,29533,Holland,Michigan,United States
48785,25360,770,469.794,1,469.794,11/30/2012,29533,Holland,Michigan,United States
48786,25363,770,469.794,2,939.588,11/30/2012,30109,Howell,Michigan,United States
48786,25372,836,324.4527,3,973.3581,11/30/2012,30109,Howell,Michigan,United States
48786,25390,798,600.2625,1,600.2625,11/30/2012,30109,Howell,Michigan,United States
48787,25409,762,469.794,1,469.794,11/30/2012,29570,Houston,Texas,United States
48788,25417,798,600.2625,3,1800.7875,11/30/2012,29594,Indianapolis,Indiana,United States
48788,25431,762,469.794,5,2348.97,11/30/2012,29594,Indianapolis,Indiana,United States
48789,25443,762,469.794,1,469.794,11/30/2012,29981,Kelso,Washington,United States
48789,25447,760,469.794,4,1879.176,11/30/2012,29981,Kelso,Washington,United States
48791,25456,770,469.794,5,2348.97,11/30/2012,29783,Longmont,Colorado,United States
49040,25744,743,736.1455,3,2208.4365,12/31/2012,29955,Zeeland,Michigan,United States
49045,25768,762,469.794,3,1409.382,12/31/2012,29539,Toronto,Ontario,Canada
49045,25769,770,469.794,4,1879.176,12/31/2012,29539,Toronto,Ontario,Canada
49052,25791,770,469.794,6,2818.764,12/31/2012,30074,Sillery,Quebec,Canada
49053,25835,748,744.2727,3,2232.8181,12/31/2012,29997,Seattle,Washington,United States
49053,25856,743,736.1455,2,1472.291,12/31/2012,29997,Seattle,Washington,United States
49057,25866,770,469.794,2,939.588,12/31/2012,29633,Oberlin,Ohio,United States
49057,25867,762,469.794,3,1409.382,12/31/2012,29633,Oberlin,Ohio,United States
49058,25879,835,324.4527,1,324.4527,12/31/2012,29703,Ontario,California,United States
49058,25887,760,469.794,2,939.588,12/31/2012,29703,Ontario,California,United States
49061,25927,824,141.615,1,141.615,12/31/2012,29904,Berkshire,England,United Kingdom
49062,25945,824,141.615,1,141.615,12/31/2012,30044,Berks,England,United Kingdom
49062,25966,743,736.1455,5,3680.7275,12/31/2012,30044,Berks,England,United Kingdom
49065,25981,799,600.2625,1,600.2625,12/31/2012,29618,Bracknell,England,United Kingdom
49065,25988,770,469.794,1,469.794,12/31/2012,29618,Bracknell,England,United Kingdom
49065,25989,760,469.794,3,1409.382,12/31/2012,29618,Bracknell,England,United Kingdom
49066,26009,760,469.794,2,939.588,12/31/2012,29601,Brampton,Ontario,Canada
49068,26032,762,469.794,5,2348.97,12/31/2012,30009,Burbank,Ohio,United States
49069,26051,762,469.794,1,469.794,12/31/2012,29699,Burnaby,British Columbia,Canada
49070,26064,798,600.2625,3,1800.7875,12/31/2012,29698,Burnaby,British Columbia,Canada
49074,26091,835,324.4527,1,324.4527,12/31/2012,29784,Camarillo,California,United States
49076,26118,799,600.2625,7,4201.8375,12/31/2012,29716,Carson,California,United States
49076,26124,770,469.794,5,2348.97,12/31/2012,29716,Carson,California,United States
49076,26125,762,469.794,4,1879.176,12/31/2012,29716,Carson,California,United States
49076,26129,798,600.2625,8,4802.1,12/31/2012,29716,Carson,California,United States
49084,26160,824,141.615,3,424.845,12/31/2012,29828,Valley Stream,New York,United States
49085,26177,824,141.615,1,141.615,12/31/2012,30108,Toronto,Ontario,Canada
49085,26188,743,736.1455,1,736.1455,12/31/2012,30108,Toronto,Ontario,Canada
49086,26208,770,469.794,1,469.794,12/31/2012,30094,Sacramento,California,United States
49088,26221,762,469.794,1,469.794,12/31/2012,29798,Nashville,Tennessee,United States
49090,26231,770,469.794,2,939.588,12/31/2012,29513,Nashville,Tennessee,United States
49091,26252,770,469.794,2,939.588,12/31/2012,29888,Winston-Salem,North Carolina,United States
49091,26266,798,600.2625,1,600.2625,12/31/2012,29888,Winston-Salem,North Carolina,United States
49091,26269,762,469.794,2,939.588,12/31/2012,29888,Winston-Salem,North Carolina,United States
49093,26322,748,744.2727,1,744.2727,12/31/2012,30055,Saint Louis,Missouri,United States
49094,26331,799,600.2625,5,3001.3125,12/31/2012,29895,Ville De'anjou,Quebec,Canada
49094,26346,770,469.794,3,1409.382,12/31/2012,29895,Ville De'anjou,Quebec,Canada
49094,26355,760,469.794,2,939.588,12/31/2012,29895,Ville De'anjou,Quebec,Canada
49095,26365,824,141.615,2,283.23,12/31/2012,29818,Tooele,Utah,United States
49099,26389,760,469.794,5,2348.97,12/31/2012,30117,San Antonio,Texas,United States
49100,26420,762,454.1342,14,6230.721224,12/31/2012,29627,Toronto,Ontario,Canada
49101,26439,743,736.1455,1,736.1455,12/31/2012,30045,Salem,Oregon,United States
49103,26473,836,324.4527,2,648.9054,12/31/2012,29946,Toronto,Ontario,Canada
49104,26495,770,469.794,3,1409.382,12/31/2012,29919,Newark,California,United States
49105,26516,743,736.1455,2,1472.291,12/31/2012,30107,Reno,Nevada,United States
49105,26530,748,744.2727,4,2977.0908,12/31/2012,30107,Reno,Nevada,United States
49106,26533,762,469.794,5,2348.97,12/31/2012,29789,Montreal,Quebec,Canada
49106,26534,770,469.794,10,4697.94,12/31/2012,29789,Montreal,Quebec,Canada
49109,26547,770,469.794,3,1409.382,12/31/2012,29865,Simi Valley,California,United States
49110,26548,824,141.615,1,141.615,12/31/2012,29945,Sarasota,Florida,United States
49111,26549,762,469.794,1,469.794,12/31/2012,29598,San Diego,California,United States
49111,26553,760,469.794,2,939.588,12/31/2012,29598,San Diego,California,United States
49113,26575,743,736.1455,6,4416.873,12/31/2012,29996,New Hartford,New York,United States
49115,26611,798,600.2625,1,600.2625,12/31/2012,29543,Columbus,Ohio,United States
49115,26619,835,324.4527,1,324.4527,12/31/2012,29543,Columbus,Ohio,United States
49116,26632,760,469.794,3,1409.382,12/31/2012,30076,Parker,Colorado,United States
49116,26635,799,600.2625,1,600.2625,12/31/2012,30076,Parker,Colorado,United States
49116,26651,798,600.2625,1,600.2625,12/31/2012,30076,Parker,Colorado,United States
49117,26655,824,141.615,2,283.23,12/31/2012,30060,New Castle,Indiana,United States
49117,26658,743,736.1455,2,1472.291,12/31/2012,30060,New Castle,Indiana,United States
49118,26683,770,469.794,1,469.794,12/31/2012,30103,Paris,Seine (Paris),France
49118,26698,722,183.9382,2,367.8764,12/31/2012,30103,Paris,Seine (Paris),France
49118,26706,835,324.4527,1,324.4527,12/31/2012,30103,Paris,Seine (Paris),France
49118,26708,836,324.4527,1,324.4527,12/31/2012,30103,Paris,Seine (Paris),France
49119,26721,762,469.794,4,1879.176,12/31/2012,29684,Saginaw,Michigan,United States
49122,26732,770,469.794,5,2348.97,12/31/2012,30011,Vero Beach,Florida,United States
49123,26747,760,469.794,1,469.794,12/31/2012,29509,Tilton,New Hampshire,United States
49123,26751,762,469.794,2,939.588,12/31/2012,29509,Tilton,New Hampshire,United States
49125,26789,743,736.1455,3,2208.4365,12/31/2012,29732,Corpus Christi,Texas,United States
49125,26793,824,141.615,3,424.845,12/31/2012,29732,Corpus Christi,Texas,United States
49125,26797,748,744.2727,3,2232.8181,12/31/2012,29732,Corpus Christi,Texas,United States
49126,26808,770,469.794,4,1879.176,12/31/2012,30026,Paris,Seine (Paris),France
49127,26816,798,600.2625,3,1800.7875,12/31/2012,29616,College Station,Texas,United States
49127,26817,770,469.794,4,1879.176,12/31/2012,29616,College Station,Texas,United States
49127,26822,760,469.794,7,3288.558,12/31/2012,29616,College Station,Texas,United States
49128,26845,762,469.794,1,469.794,12/31/2012,29554,Southfield,Michigan,United States
49128,26846,760,469.794,3,1409.382,12/31/2012,29554,Southfield,Michigan,United States
49132,26899,824,141.615,2,283.23,12/31/2012,29522,Culver City,California,United States
49133,26918,770,469.794,3,1409.382,12/31/2012,29667,Memphis,Tennessee,United States
49133,26920,762,469.794,2,939.588,12/31/2012,29667,Memphis,Tennessee,United States
49136,26927,799,600.2625,4,2401.05,12/31/2012,30112,Ellensburg,Washington,United States
49136,26934,798,600.2625,8,4802.1,12/31/2012,30112,Ellensburg,Washington,United States
49136,26950,762,469.794,5,2348.97,12/31/2012,30112,Ellensburg,Washington,United States
49136,26957,770,469.794,5,2348.97,12/31/2012,30112,Ellensburg,Washington,United States
49137,26958,760,469.794,2,939.588,12/31/2012,30022,El Cajon,California,United States
49137,26960,770,469.794,1,469.794,12/31/2012,30022,El Cajon,California,United States
49139,26988,835,324.4527,1,324.4527,12/31/2012,29560,Escondido,California,United States
49139,26998,770,469.794,10,4697.94,12/31/2012,29560,Escondido,California,United States
49140,27017,770,469.794,2,939.588,12/31/2012,29705,Etobicoke,Ontario,Canada
49147,27055,760,469.794,2,939.588,12/31/2012,29924,Greeley,Colorado,United States
49147,27059,798,600.2625,4,2401.05,12/31/2012,29924,Greeley,Colorado,United States
49147,27075,799,600.2625,7,4201.8375,12/31/2012,29924,Greeley,Colorado,United States
49147,27078,770,469.794,3,1409.382,12/31/2012,29924,Greeley,Colorado,United States
49149,27088,743,736.1455,1,736.1455,12/31/2012,29507,Gulfport,Mississippi,United States
49149,27101,748,744.2727,1,744.2727,12/31/2012,29507,Gulfport,Mississippi,United States
49152,27164,748,744.2727,1,744.2727,12/31/2012,29792,Humble,Texas,United States
49156,27183,836,324.4527,4,1297.8108,12/31/2012,29731,Indianapolis,Indiana,United States
49156,27187,722,183.9382,2,367.8764,12/31/2012,29731,Indianapolis,Indiana,United States
